,MSE,RMSE,R2_Score,Train_Time
0,0.0012821488535081026,0.03580710618729336,0.6909934944092817,0.0
1,0.0015945550666136344,0.0399318803290508,0.6157014938179015,260.61346769332886
2,0.00013978101345901354,0.011822902074322258,0.9068240246881316,140.25772976875305
3,0.0009548289488521982,0.03090030661421013,0.9522917203302235,390.3357491493225
4,0.0013778570173285803,0.037119496458445936,0.843178015243599,201.93486762046814
